"objetID,C,254","dateRefere,D","route,C,100","pr,C,10","depPr,C,10","concession,C,1","abs,N,24,15","cumul,N,24,15","x,N,24,15","y,N,24,15","z,N,24,15","cote,C,1","voie,N,10,0","accrochage,C,20","longueurd,N,10,0","longueurg,N,10,0","sectionnem,C,3","sectionn_1,C,15"
50696,02/01/2026,88N905742,1,88,N,0,0,"960801,23","6770248,23",0,D,0,ACCROCHE,300,0,88,DIRE
5014,02/01/2026,88N905742,2,88,N,0,300,"960641,65","6769929,26",0,D,0,ACCROCHE,369,0,88,DIRE
48056,02/01/2026,88N905742,3,88,N,0,669,"960668,6",6769641,0,D,0,ACCROCHE,334,0,88,DIRE
54153,02/01/2026,88N905742,4,88,N,0,1003,"960828,49","6770002,16",0,D,0,ACCROCHE,295,0,88,DIRE
65855,02/01/2026,88N905744,1,88,N,0,0,"958211,27","6766526,5",0,D,0,ACCROCHE,254,0,88,DIRE
45676,02/01/2026,88N905744,2,88,N,0,254,"957995,47","6766332,91",0,D,0,ACCROCHE,348,0,88,DIRE
25060,02/01/2026,88N905744,3,88,N,0,602,"957874,15","6765958,81",0,D,0,ACCROCHE,408,0,88,DIRE
24719,02/01/2026,88N905744,4,88,N,0,1010,"958136,02","6766294,84",0,D,0,ACCROCHE,334,0,88,DIRE
43447,02/01/2026,88N905744,5,88,N,0,1344,"958011,84","6766361,66",0,D,0,ACCROCHE,120,0,88,DIRE
38099,02/01/2026,88N905744,6,88,N,0,1464,"958013,94","6766331,99",0,D,0,ACCROCHE,93,0,88,DIRE
30932,02/01/2026,88N905744,7,88,N,0,1557,"958112,05","6766299,29",0,D,0,ACCROCHE,93,0,88,DIRE
5640,02/01/2026,88N905744,8,88,N,0,1650,"958113,32","6766272,14",0,D,0,ACCROCHE,120,0,88,DIRE
29836,02/01/2026,88N905902,1,88,N,0,0,"982483,68","6818418,79",0,D,0,ACCROCHE,693,0,88,DIRE
26917,02/01/2026,88N905902,2,88,N,0,693,"982927,58","6818373,08",0,D,0,ACCROCHE,571,0,88,DIRE
10555,02/01/2026,88N905902,3,88,N,0,1264,"982760,38","6818219,97",0,D,0,ACCROCHE,288,0,88,DIRE
17872,02/01/2026,88N905902,4,88,N,0,1552,"982867,74","6818307,2",0,D,0,ACCROCHE,363,0,88,DIRE
35830,02/01/2026,88N905902,5,88,N,0,1915,"982831,26","6818308,6",0,D,0,ACCROCHE,29,0,88,DIRE
39610,02/01/2026,88N905902,6,88,N,0,1944,"982857,8","6818293,36",0,D,0,ACCROCHE,19,0,88,DIRE
30694,02/01/2026,88N905904,2,88,N,0,0,"985466,59","6817386,72",0,D,0,ACCROCHE,582,0,88,DIRE
52687,02/01/2026,88N905904,3,88,N,0,582,"985771,95","6817117,57",0,D,0,ACCROCHE,387,0,88,DIRE
11209,02/01/2026,88N905906,1,88,N,0,0,"986893,23","6815413,05",0,D,0,ACCROCHE,240,0,88,DIRE
68291,02/01/2026,88N905906,2,88,N,0,240,"987029,46","6815185,65",0,D,0,ACCROCHE,300,0,88,DIRE
35303,02/01/2026,88N905906,3,88,N,0,540,"987341,58","6814917,39",0,D,0,ACCROCHE,478,0,88,DIRE
49985,02/01/2026,88N905906,4,88,N,0,1018,"986767,92","6815653,27",0,D,0,ACCROCHE,96,0,88,DIRE
15976,02/01/2026,88N905906,7,88,N,0,1114,"987063,55","6815285,95",0,D,0,ACCROCHE,20,0,88,DIRE
10748,02/01/2026,88N905908,2,88,N,0,0,"987497,59","6813134,21",0,D,0,ACCROCHE,272,0,88,DIRE
49485,02/01/2026,88N905908,3,88,N,0,272,"987674,21","6812732,67",0,D,0,ACCROCHE,251,0,88,DIRE
11630,02/01/2026,88N905910,2,88,N,0,0,"988100,83","6811807,54",0,D,0,ACCROCHE,229,0,88,DIRE
2552,02/01/2026,88N905910,3,88,N,0,229,"988179,56","6811709,65",0,D,0,ACCROCHE,244,0,88,DIRE
16213,02/01/2026,88N905910,4,88,N,0,473,"988200,41","6811914,26",0,D,0,ACCROCHE,239,0,88,DIRE
72083,02/01/2026,88N905912,1,88,N,0,0,"988881,04","6810439,99",0,D,0,ACCROCHE,178,0,88,DIRE
47739,02/01/2026,88N905912,2,88,N,0,178,"988980,06","6810273,33",0,D,0,ACCROCHE,211,0,88,DIRE
45149,02/01/2026,88N905912,3,88,N,0,389,"989274,62","6810171,89",0,D,0,ACCROCHE,282,0,88,DIRE
64697,02/01/2026,88N905912,4,88,N,0,671,"989035,67","6810406,26",0,D,0,ACCROCHE,220,0,88,DIRE
31895,02/01/2026,88N905912,5,88,N,0,891,"989000,18","6810312,03",0,D,0,ACCROCHE,22,0,88,DIRE
31737,02/01/2026,88N905914,1,88,N,0,0,"990497,36","6808451,93",0,D,0,ACCROCHE,190,0,88,DIRE
53169,02/01/2026,88N905914,2,88,N,0,190,990528,"6808192,38",0,D,0,ACCROCHE,215,0,88,DIRE
5613,02/01/2026,88N905914,3,88,N,0,405,"990692,2","6808063,85",0,D,0,ACCROCHE,196,0,88,DIRE
26853,02/01/2026,88N905914,4,88,N,0,601,"990651,27","6808314,54",0,D,0,ACCROCHE,239,0,88,DIRE
58396,02/01/2026,88N905916,1,88,N,0,0,"991408,23","6806543,4",0,D,0,ACCROCHE,169,0,88,DIRE
53388,02/01/2026,88N905916,2,88,N,0,169,"991323,76","6806356,8",0,D,0,ACCROCHE,179,0,88,DIRE
10167,02/01/2026,88N905916,3,88,N,0,348,"991449,16","6806171,4",0,D,0,ACCROCHE,159,0,88,DIRE
38146,02/01/2026,88N905916,4,88,N,0,507,"991531,31","6806343,11",0,D,0,ACCROCHE,237,0,88,DIRE
15629,02/01/2026,88N905918,1,88,N,0,0,"993735,88","6803186,56",0,D,0,ACCROCHE,276,0,88,DIRE
72930,02/01/2026,88N905918,2,88,N,0,276,"993998,83","6802934,11",0,D,0,ACCROCHE,310,0,88,DIRE
7,02/01/2026,88N905918,3,88,N,0,586,"994163,38","6803119,43",0,D,0,ACCROCHE,250,0,88,DIRE
5516,02/01/2026,88N905918,4,88,N,0,836,"993984,43","6803158,88",0,D,0,ACCROCHE,208,0,88,DIRE
47405,02/01/2026,88N905918,5,88,N,0,1044,"993926,73","6803294,9",0,D,0,ACCROCHE,253,0,88,DIRE
67027,02/01/2026,88N905918,6,88,N,0,1297,"993998,02",6803213,0,D,0,ACCROCHE,20,0,88,DIRE
841,02/01/2026,88N905920,4,88,N,0,0,"996720,49","6803383,23",0,D,0,ACCROCHE,255,0,88,DIRE
31870,02/01/2026,88N905922,1,88,N,0,0,"999688,7","6804014,59",0,D,0,ACCROCHE,150,0,88,DIRE
12485,02/01/2026,88N905922,2,88,N,0,150,"999861,11","6804011,76",0,D,0,ACCROCHE,192,0,88,DIRE
23913,02/01/2026,88N905922,3,88,N,0,342,"999933,09","6804165,21",0,D,0,ACCROCHE,161,0,88,DIRE
65367,02/01/2026,88N905922,4,88,N,0,503,"999702,61","6804033,86",0,D,0,ACCROCHE,44,0,88,DIRE
50772,02/01/2026,88N905922,5,88,N,0,547,"999791,02","6804111,8",0,D,0,ACCROCHE,20,0,88,DIRE
27834,02/01/2026,88N905922,6,88,N,0,567,"999819,11","6804048,01",0,D,0,ACCROCHE,19,0,88,DIRE
41201,02/01/2026,88N905922,7,88,N,0,586,"999797,98","6804028,21",0,D,0,ACCROCHE,24,0,88,DIRE
52892,02/01/2026,88N906601,1,88,N,0,0,"967576,07","6775429,52",0,D,0,ACCROCHE,200,0,88,DIRE
24382,02/01/2026,88N906602,1,88,N,0,0,"968759,56","6774587,63",0,D,0,ACCROCHE,235,0,88,DIRE
17957,02/01/2026,88N906602,2,88,N,0,235,"968895,04","6774391,02",0,D,0,ACCROCHE,202,0,88,DIRE
59659,02/01/2026,88N906602,3,88,N,0,437,"969162,6","6774259,73",0,D,0,ACCROCHE,218,0,88,DIRE
215,02/01/2026,88N906602,4,88,N,0,655,"969082,33","6774468,41",0,D,0,ACCROCHE,198,0,88,DIRE
73604,02/01/2026,88N906602,5,88,N,0,853,"969073,66","6774464,08",0,D,0,ACCROCHE,286,0,88,DIRE
23400,02/01/2026,88N906604,1,88,N,0,0,"969537,17","6773253,65",0,D,0,ACCROCHE,136,0,88,DIRE
40580,02/01/2026,88N906604,2,88,N,0,136,"969534,56","6773128,54",0,D,0,ACCROCHE,155,0,88,DIRE
31364,02/01/2026,88N906606,3,88,N,0,0,"969877,14","6772432,93",0,D,0,ACCROCHE,181,0,88,DIRE
65437,02/01/2026,88N906608,1,88,N,0,0,"970063,55","6771408,33",0,D,0,ACCROCHE,65,0,88,DIRE
61468,02/01/2026,88N906608,2,88,N,0,65,"970015,46","6771339,51",0,D,0,ACCROCHE,79,0,88,DIRE
35871,02/01/2026,88N906608,3,88,N,0,144,"970090,19","6771153,08",0,D,0,ACCROCHE,151,0,88,DIRE
60687,02/01/2026,88N906608,4,88,N,0,295,"970113,83","6771476,82",0,D,0,ACCROCHE,75,0,88,DIRE
1042,02/01/2026,88N906610,1,88,N,0,0,"976025,5","6762742,34",0,D,0,ACCROCHE,154,0,88,DIRE
51731,02/01/2026,88N915924,1,88,N,0,0,"1001873,13","6806952,55",0,D,0,ACCROCHE,290,0,88,DIRE
10188,02/01/2026,90N901901,1,90,N,0,0,"985774,41","6728611,48",0,D,0,ACCROCHE,117,0,90,DIRE
20763,02/01/2026,90N901901,2,90,N,0,117,"986000,67","6728757,57",0,D,0,ACCROCHE,157,0,90,DIRE
55096,02/01/2026,90N901901,3,90,N,0,274,"986417,84","6729130,85",0,D,0,ACCROCHE,319,0,90,DIRE
17469,02/01/2026,90N901901,4,90,N,0,593,"986725,83","6728995,43",0,D,0,ACCROCHE,307,0,90,DIRE
20710,02/01/2026,90N901902,1,90,N,0,0,"989435,67","6727772,2",0,D,0,ACCROCHE,1115,0,90,DIRE
57880,02/01/2026,90N901902,2,90,N,0,1115,"989996,21","6727566,03",0,D,0,ACCROCHE,302,0,90,DIRE
65869,02/01/2026,90N901902,3,90,N,0,1417,"989882,84","6727419,57",0,D,0,ACCROCHE,303,0,90,DIRE
23801,02/01/2026,90N901902,4,90,N,0,1720,"990117,03","6727537,56",0,D,0,ACCROCHE,292,0,90,DIRE
7468,02/01/2026,90N901902,5,90,N,0,2012,"989958,87","6727734,34",0,D,0,ACCROCHE,238,0,90,DIRE
68483,02/01/2026,90N901903,1,90,N,0,0,"990915,25","6727309,69",0,D,0,ACCROCHE,216,0,90,DIRE
13977,02/01/2026,90N901903,2,90,N,0,216,"991185,15","6727288,17",0,D,0,ACCROCHE,210,0,90,DIRE
9729,02/01/2026,90N901903,3,90,N,0,426,"991400,8","6727454,33",0,D,0,ACCROCHE,261,0,90,DIRE
22610,02/01/2026,90N901903,4,90,N,0,687,"991095,05","6727438,26",0,D,0,ACCROCHE,300,0,90,DIRE
51252,02/01/2026,90N901904,1,90,N,0,0,"992795,12","6727302,83",0,D,0,ACCROCHE,222,0,90,DIRE
7987,02/01/2026,90N901904,2,90,N,0,222,"992901,26","6727086,77",0,D,0,ACCROCHE,209,0,90,DIRE
67640,02/01/2026,90N901904,3,90,N,0,431,"993043,75","6726985,86",0,D,0,ACCROCHE,188,0,90,DIRE
7921,02/01/2026,90N901904,4,90,N,0,619,"992984,52","6727194,16",0,D,0,ACCROCHE,174,0,90,DIRE
58234,02/01/2026,90N901905,1,90,N,0,0,"993502,36","6726527,36",0,D,0,ACCROCHE,407,0,90,DIRE
34634,02/01/2026,90N901905,2,90,N,0,407,"993520,18","6726186,17",0,D,0,ACCROCHE,547,0,90,DIRE
3601,02/01/2026,90N901906,1,90,N,0,0,"996015,71","6724751,79",0,D,0,ACCROCHE,203,0,90,DIRE
3795,02/01/2026,90N901906,2,90,N,0,203,"996131,17","6724727,04",0,D,0,ACCROCHE,183,0,90,DIRE
34713,02/01/2026,90N901906,3,90,N,0,386,"996120,61","6724690,64",0,D,0,ACCROCHE,32,0,90,DIRE
4057,02/01/2026,90N901908,1,90,N,0,0,"998758,03","6719503,47",0,D,0,ACCROCHE,220,0,90,DIRE
23225,02/01/2026,90N901908,2,90,N,0,220,"998810,48","6719253,82",0,D,0,ACCROCHE,184,0,90,DIRE
56253,02/01/2026,90N901908,3,90,N,0,404,"998983,39","6719019,71",0,D,0,ACCROCHE,304,0,90,DIRE
49530,02/01/2026,90N901908,4,90,N,0,708,"998915,23","6719343,73",0,D,0,ACCROCHE,322,0,90,DIRE
71910,02/01/2026,A0030,0,57,N,0,0,"930870,7","6914168,77",0,D,0,ACCROCHE,1070,0,57,GE DIRE
39317,02/01/2026,A0030,1,57,N,0,1070,"930414,85","6915045,06",0,D,0,ACCROCHE,990,0,57,GE DIRE
50947,02/01/2026,A0030,2,57,N,0,2060,"929501,72","6915403,85",0,D,0,ACCROCHE,991,0,57,GE DIRE
3784,02/01/2026,A0030,3,57,N,0,3051,"928549,69","6915671,14",0,D,0,ACCROCHE,989,0,57,GE DIRE
51458,02/01/2026,A0030,4,57,N,0,4040,"927672,48","6916141,68",0,D,0,ACCROCHE,991,0,57,GE DIRE
45375,02/01/2026,A0030,5,57,N,0,5031,"926791,35","6916578,57",0,D,0,ACCROCHE,1150,0,57,GE DIRE
23014,02/01/2026,A0030,6,57,N,0,6181,"925692,41","6916868,99",0,D,0,ACCROCHE,1009,0,57,GE DIRE
68783,02/01/2026,A0030,7,57,N,0,7190,"924804,89","6917276,32",0,D,0,ACCROCHE,997,0,57,GE DIRE
50186,02/01/2026,A0030,8,57,N,0,8187,"923822,57","6917470,31",0,D,0,ACCROCHE,993,0,57,GE DIRE
47656,02/01/2026,A0030,9,57,N,0,9180,"923116,26","6918167,18",0,D,0,ACCROCHE,1001,0,57,GE DIRE
39405,02/01/2026,A0030,10,57,N,0,10181,"922350,44","6918727,62",0,D,0,ACCROCHE,1000,0,57,GE DIRE
1539,02/01/2026,A0030,11,57,N,0,11181,921445,"6918822,46",0,D,0,ACCROCHE,1000,0,57,GE DIRE
16512,02/01/2026,A0030,12,57,N,0,12181,"920584,48","6918410,05",0,D,0,ACCROCHE,1000,0,57,GE DIRE
19329,02/01/2026,A0030,13,57,N,0,13181,"919661,67","6918645,91",0,D,0,ACCROCHE,1000,0,57,GE DIRE
61078,02/01/2026,A0030,14,57,N,0,14181,"918707,37","6918851,97",0,D,0,ACCROCHE,1000,0,57,GE DIRE
47707,02/01/2026,A0030,15,57,N,0,15181,"917943,47","6919434,94",0,D,0,ACCROCHE,1000,0,57,GE DIRE
52298,02/01/2026,A0030,16,57,N,0,16181,"917357,96","6920232,27",0,D,0,ACCROCHE,1000,0,57,GE DIRE
36419,02/01/2026,A0030,17,57,N,0,17181,"916796,08","6921047,38",0,D,0,ACCROCHE,1000,0,57,GE DIRE
38954,02/01/2026,A0030,18,57,N,0,18181,"916625,87","6922010,06",0,D,0,ACCROCHE,1000,0,57,GE DIRE
68675,02/01/2026,A0030,19,57,N,0,19181,"916623,02","6923003,37",0,D,0,ACCROCHE,1000,0,57,GE DIRE
43264,02/01/2026,A0030,20,57,N,0,20181,"916356,34","6923950,3",0,D,0,ACCROCHE,1000,0,57,GE DIRE
25899,02/01/2026,A0030,21,57,N,0,21181,"915730,8","6924712,09",0,D,0,ACCROCHE,777,0,57,GE DIRE
14742,02/01/2026,A0030,22,57,N,0,21958,"915105,27","6925176,6",0,D,0,ACCROCHE,999,0,57,GE DIRE
208,02/01/2026,A0030,23,57,N,0,22957,"914289,5","6925755,66",0,D,0,ACCROCHE,996,0,57,GE DIRE
7558,02/01/2026,A0030,24,57,N,0,23953,"913447,62","6926286,71",0,D,0,ACCROCHE,995,0,57,GE DIRE
65953,02/01/2026,A0030,25,57,N,0,24948,"912642,66",6926861,0,D,0,ACCROCHE,990,0,57,GE DIRE
67916,02/01/2026,A0030,26,57,N,0,25938,"911896,38","6927508,59",0,D,0,ACCROCHE,429,0,57,GE DIRE
71934,02/01/2026,A0030,0,57,N,0,0,"930770,76","6914165,44",0,G,0,ACCROCHE,0,987,57,GE DIRE
47460,02/01/2026,A0030,1,57,N,0,987,"930405,52","6915031,02",0,G,0,ACCROCHE,0,986,57,GE DIRE
65099,02/01/2026,A0030,2,57,N,0,1973,"929498,82","6915391,57",0,G,0,ACCROCHE,0,993,57,GE DIRE
50407,02/01/2026,A0030,3,57,N,0,2966,"928544,14","6915660,47",0,G,0,ACCROCHE,0,989,57,GE DIRE
68019,02/01/2026,A0030,4,57,N,0,3955,"927666,2","6916131,13",0,G,0,ACCROCHE,0,991,57,GE DIRE
24738,02/01/2026,A0030,5,57,N,0,4946,"926785,97","6916567,69",0,G,0,ACCROCHE,0,1142,57,GE DIRE
67356,02/01/2026,A0030,6,57,N,0,6088,"925691,6","6916855,12",0,G,0,ACCROCHE,0,1012,57,GE DIRE
43951,02/01/2026,A0030,7,57,N,0,7100,"924800,12","6917263,55",0,G,0,ACCROCHE,0,1006,57,GE DIRE
18471,02/01/2026,A0030,8,57,N,0,8106,"923819,35","6917458,79",0,G,0,ACCROCHE,0,986,57,GE DIRE
43467,02/01/2026,A0030,9,57,N,0,9092,"923111,1","6918156,74",0,G,0,ACCROCHE,0,1004,57,GE DIRE
14323,02/01/2026,A0030,10,57,N,0,10096,"922343,99","6918719,48",0,G,0,ACCROCHE,0,1000,57,GE DIRE
14423,02/01/2026,A0030,11,57,N,0,11096,"921447,99","6918816,93",0,G,0,ACCROCHE,0,1000,57,GE DIRE
74293,02/01/2026,A0030,12,57,N,0,12096,"920582,1","6918400,79",0,G,0,ACCROCHE,0,1000,57,GE DIRE
21246,02/01/2026,A0030,13,57,N,0,13096,"919663,41","6918636,94",0,G,0,ACCROCHE,0,1000,57,GE DIRE
14579,02/01/2026,A0030,14,57,N,0,14096,"918703,95","6918843,07",0,G,0,ACCROCHE,0,1000,57,GE DIRE
39620,02/01/2026,A0030,15,57,N,0,15096,"917935,48","6919429,86",0,G,0,ACCROCHE,0,1000,57,GE DIRE
12100,02/01/2026,A0030,16,57,N,0,16096,917350,"6920225,6",0,G,0,ACCROCHE,0,1000,57,GE DIRE
27901,02/01/2026,A0030,17,57,N,0,17096,"916787,82","6921043,06",0,G,0,ACCROCHE,0,1000,57,GE DIRE
22018,02/01/2026,A0030,18,57,N,0,18096,"916614,34","6922010,81",0,G,0,ACCROCHE,0,1000,57,GE DIRE
48170,02/01/2026,A0030,19,57,N,0,19096,916614,"6923002,47",0,G,0,ACCROCHE,0,1000,57,GE DIRE
15355,02/01/2026,A0030,20,57,N,0,20096,"916348,1","6923946,15",0,G,0,ACCROCHE,0,1000,57,GE DIRE
35636,02/01/2026,A0030,21,57,N,0,21096,"915723,43","6924702,88",0,G,0,ACCROCHE,0,779,57,GE DIRE
33458,02/01/2026,A0030,22,57,N,0,21875,"915098,03","6925166,83",0,G,0,ACCROCHE,0,998,57,GE DIRE
31855,02/01/2026,A0030,23,57,N,0,22873,"914283,03","6925745,69",0,G,0,ACCROCHE,0,994,57,GE DIRE
13663,02/01/2026,A0030,24,57,N,0,23867,"913441,34","6926277,27",0,G,0,ACCROCHE,0,996,57,GE DIRE
51632,02/01/2026,A0030,25,57,N,0,24863,"912635,79","6926851,87",0,G,0,ACCROCHE,0,997,57,GE DIRE
15630,02/01/2026,A0030,26,57,N,0,25860,"911886,82","6927502,75",0,G,0,ACCROCHE,0,433,57,GE DIRE
31830,02/01/2026,A0031,229,54,N,0,228869,"912382,2","6843089,75",0,D,0,ACCROCHE,540,0,54,GE DIRE
71610,02/01/2026,A0031,230,54,N,0,229409,"912845,39","6843375,54",0,D,0,ACCROCHE,996,0,54,GE DIRE
30320,02/01/2026,A0031,231,54,N,0,230405,"913806,65","6843591,07",0,D,0,ACCROCHE,988,0,54,GE DIRE
67971,02/01/2026,A0031,232,54,N,0,231393,"914450,27","6844338,06",0,D,0,ACCROCHE,995,0,54,GE DIRE
34506,02/01/2026,A0031,233,54,N,0,232388,"914864,06","6845209,67",0,D,0,ACCROCHE,1001,0,54,GE DIRE
24292,02/01/2026,A0031,234,54,N,0,233389,"915379,81","6846041,26",0,D,0,ACCROCHE,1001,0,54,GE DIRE
63685,02/01/2026,A0031,235,54,N,0,234390,"916337,67","6846289,73",0,D,0,ACCROCHE,998,0,54,GE DIRE
3326,02/01/2026,A0031,236,54,N,0,235388,"917204,92","6846783,7",0,D,0,ACCROCHE,1001,0,54,GE DIRE
13268,02/01/2026,A0031,237,54,N,0,236389,"918129,37","6847163,99",0,D,0,ACCROCHE,999,0,54,GE DIRE
3723,02/01/2026,A0031,238,54,N,0,237388,"919104,22","6847354,1",0,D,0,ACCROCHE,1002,0,54,GE DIRE
56312,02/01/2026,A0031,239,54,N,0,238390,"920103,08","6847356,35",0,D,0,ACCROCHE,1000,0,54,GE DIRE
8532,02/01/2026,A0031,240,54,N,0,239390,"921101,95","6847332,06",0,D,0,ACCROCHE,1001,0,54,GE DIRE
5536,02/01/2026,A0031,241,54,N,0,240391,"922096,37","6847447,03",0,D,0,ACCROCHE,1003,0,54,GE DIRE
66885,02/01/2026,A0031,242,54,N,0,241394,"923074,38","6847643,79",0,D,0,ACCROCHE,999,0,54,GE DIRE
53061,02/01/2026,A0031,243,54,N,0,242393,"924056,66","6847820,31",0,D,0,ACCROCHE,1002,0,54,GE DIRE
5817,02/01/2026,A0031,244,54,N,0,243395,"925049,5","6847915,72",0,D,0,ACCROCHE,1001,0,54,GE DIRE
57764,02/01/2026,A0031,245,54,N,0,244396,"926048,71","6848030,29",0,D,0,ACCROCHE,999,0,54,GE DIRE
11675,02/01/2026,A0031,246,54,N,0,245395,"927028,58","6848165,51",0,D,0,ACCROCHE,948,0,54,GE DIRE
62756,02/01/2026,A0031,247,54,N,0,246343,"927994,21","6848251,69",0,D,0,ACCROCHE,1001,0,54,GE DIRE
9613,02/01/2026,A0031,248,54,N,0,247344,"928972,94","6848320,42",0,D,0,ACCROCHE,894,0,54,GE DIRE
42426,02/01/2026,A0031,249,54,N,0,248238,"929579,21","6848751,06",0,D,0,ACCROCHE,895,0,54,GE DIRE
27411,02/01/2026,A0031,250,54,N,0,249133,"930295,96","6849302,22",0,D,0,ACCROCHE,1055,0,54,GE DIRE
7535,02/01/2026,A0031,251,54,N,0,250188,"931139,99","6849915,07",0,D,0,ACCROCHE,942,0,54,GE DIRE
36199,02/01/2026,A0031,252,54,N,0,251130,"931818,38","6850580,56",0,D,0,ACCROCHE,1004,0,54,GE DIRE
43628,02/01/2026,A0031,253,54,N,0,252134,"932669,24","6850963,79",0,D,0,ACCROCHE,995,0,54,GE DIRE
59303,02/01/2026,A0031,254,54,N,0,253129,"933088,47","6851828,67",0,D,0,ACCROCHE,1018,0,54,GE DIRE
73451,02/01/2026,A0031,255,54,N,0,254147,"932369,72","6852491,05",0,D,0,ACCROCHE,998,0,54,GE DIRE
59649,02/01/2026,A0031,256,54,N,0,255145,"931956,14","6853388,27",0,D,0,ACCROCHE,987,0,54,GE DIRE
4821,02/01/2026,A0031,257,54,N,0,256132,"931931,05","6854309,92",0,D,0,ACCROCHE,1014,0,54,GE DIRE
14676,02/01/2026,A0031,258,54,N,0,257146,"931841,44","6855245,14",0,D,0,ACCROCHE,1013,0,54,GE DIRE
44759,02/01/2026,A0031,259,54,N,0,258159,"931213,01","6856041,13",0,D,0,ACCROCHE,973,0,54,GE DIRE
68611,02/01/2026,A0031,260,54,N,0,259132,"930978,35","6856971,95",0,D,0,ACCROCHE,1004,0,54,GE DIRE
8020,02/01/2026,A0031,261,54,N,0,260136,"931034,81","6857974,38",0,D,0,ACCROCHE,1007,0,54,GE DIRE
68241,02/01/2026,A0031,262,54,N,0,261143,"930751,55","6858930,94",0,D,0,ACCROCHE,1030,0,54,GE DIRE
19041,02/01/2026,A0031,263,54,N,0,262173,"929833,43","6859154,33",0,D,0,ACCROCHE,973,0,54,GE DIRE
24557,02/01/2026,A0031,264,54,N,0,263146,"928954,09","6859411,39",0,D,0,ACCROCHE,990,0,54,GE DIRE
58648,02/01/2026,A0031,265,54,N,0,264136,"928626,53","6860338,44",0,D,0,ACCROCHE,992,0,54,GE DIRE
41987,02/01/2026,A0031,266,54,N,0,265128,"928621,04","6861326,51",0,D,0,ACCROCHE,1012,0,54,GE DIRE
28022,02/01/2026,A0031,267,54,N,0,266140,"928097,22","6862179,63",0,D,0,ACCROCHE,1003,0,54,GE DIRE
56776,02/01/2026,A0031,268,54,N,0,267143,"927450,8","6862942,64",0,D,0,ACCROCHE,993,0,54,GE DIRE
73671,02/01/2026,A0031,269,54,N,0,268136,"926936,04","6863781,43",0,D,0,ACCROCHE,1001,0,54,GE DIRE
26505,02/01/2026,A0031,270,54,N,0,269137,"926765,96","6864767,94",0,D,0,ACCROCHE,995,0,54,GE DIRE
34628,02/01/2026,A0031,271,54,N,0,270132,"926636,89","6865755,38",0,D,0,ACCROCHE,1010,0,54,GE DIRE
10481,02/01/2026,A0031,272,54,N,0,271142,"926730,92","6866760,19",0,D,0,ACCROCHE,1008,0,54,GE DIRE
51570,02/01/2026,A0031,273,54,N,0,272150,"926931,52","6867747,99",0,D,0,ACCROCHE,984,0,54,GE DIRE
12977,02/01/2026,A0031,274,54,N,0,273134,"927049,39","6868716,81",0,D,0,ACCROCHE,1000,0,54,GE DIRE
62248,02/01/2026,A0031,275,54,N,0,274134,"927139,62","6869709,9",0,D,0,ACCROCHE,996,0,54,GE DIRE
19000,02/01/2026,A0031,276,54,N,0,275130,"927471,23",6870659,0,D,0,ACCROCHE,996,0,54,GE DIRE
6503,02/01/2026,A0031,277,54,N,0,276126,"927731,18","6871611,91",0,D,0,ACCROCHE,1028,0,54,GE DIRE
58207,02/01/2026,A0031,278,54,N,0,277154,"927856,74","6872640,66",0,D,0,ACCROCHE,983,0,54,GE DIRE
71718,02/01/2026,A0031,279,54,N,0,278137,"927854,29","6873612,15",0,D,0,ACCROCHE,995,0,54,GE DIRE
32965,02/01/2026,A0031,280,54,N,0,279132,"927912,59","6874605,27",0,D,0,ACCROCHE,1001,0,54,GE DIRE
67974,02/01/2026,A0031,281,54,N,0,280133,"927961,12","6875604,35",0,D,0,ACCROCHE,994,0,54,GE DIRE
14396,02/01/2026,A0031,282,54,N,0,281127,"927872,17","6876601,89",0,D,0,ACCROCHE,1001,0,54,GE DIRE
48420,02/01/2026,A0031,283,54,N,0,282128,"927642,3","6877576,16",0,D,0,ACCROCHE,1036,0,54,GE DIRE
9260,02/01/2026,A0031,284,57,N,0,283164,"927342,3","6878572,37",0,D,0,ACCROCHE,995,0,57,GE DIRE
33304,02/01/2026,A0031,285,57,N,0,284159,"927199,26","6879547,33",0,D,0,ACCROCHE,996,0,57,GE DIRE
72394,02/01/2026,A0031,286,57,N,0,285155,"927205,47","6880548,82",0,D,0,ACCROCHE,1000,0,57,GE DIRE
65048,02/01/2026,A0031,287,57,N,0,286155,"927161,24","6881538,44",0,D,0,ACCROCHE,989,0,57,GE DIRE
52910,02/01/2026,A0031,288,57,N,0,287144,"927284,86","6882515,57",0,D,0,ACCROCHE,999,0,57,GE DIRE
29055,02/01/2026,A0031,289,57,N,0,288143,"927668,18","6883436,42",0,D,0,ACCROCHE,1008,0,57,GE DIRE
19714,02/01/2026,A0031,290,57,N,0,289151,"927855,35","6884425,64",0,D,0,ACCROCHE,1000,0,57,GE DIRE
28664,02/01/2026,A0031,291,57,N,0,290151,"927737,97","6885411,06",0,D,0,ACCROCHE,1000,0,57,GE DIRE
20853,02/01/2026,A0031,292,57,N,0,291151,"927557,15","6886396,84",0,D,0,ACCROCHE,996,0,57,GE DIRE
65779,02/01/2026,A0031,293,57,N,0,292147,"927448,76","6887383,48",0,D,0,ACCROCHE,1005,0,57,GE DIRE
63622,02/01/2026,A0031,294,57,N,0,293152,"927453,1","6888379,21",0,D,0,ACCROCHE,992,0,57,GE DIRE
